0.00, 3.585294246673584, 1.377975344657898, -90.62096873314775
0.14, 3.585397958755493, 1.3776403665542603, -90.34412932928727
0.16, 3.5852739810943604, 1.3780620098114014, -90.64542712927603
0.18, 3.585392713546753, 1.37771737575531, -90.43026862741063
0.19, 3.5853700637817383, 1.3777925968170166, -90.4764480581793
0.21, 3.585393190383911, 1.3777672052383423, -90.51165680818804
0.22, 3.58528733253479, 1.3779916763305664, -90.54933668632601
0.23, 3.58539080619812, 1.3777085542678833, -90.3789050352768
0.25, 3.5853748321533203, 1.3782124519348145, -90.67595860948467
0.35, 3.5853629112243652, 1.3777610063552856, -90.45139021747018
0.38, 3.5852859020233154, 1.378006935119629, -90.5083633807067
0.39, 3.585251808166504, 1.3780183792114258, -90.65243758536161
0.41, 3.5853941440582275, 1.3777621984481812, -90.45606414624045
0.43, 3.585360527038574, 1.3777601718902588, -90.45987827567177
0.44, 3.585376262664795, 1.3777052164077759, -90.40641111053098
0.46, 3.58539080619812, 1.377786636352539, -90.48414012437712
0.49, 3.58539080619812, 1.3776720762252808, -90.44529308372255
0.52, 3.5853826999664307, 1.3777092695236206, -90.44472869084318
0.55, 3.585390567779541, 1.3777512311935425, -90.44936199653652
0.59, 3.5853183269500732, 1.3779524564743042, -90.56447996678168
0.70, 3.5853912830352783, 1.3776618242263794, -90.46897394112375
0.72, 3.585392713546753, 1.3776376247406006, -90.44700987893377
0.74, 3.5853888988494873, 1.377685308456421, -90.5481524644386
0.76, 3.585395097732544, 1.3777508735656738, -90.52833082075693
0.77, 3.585376739501953, 1.3776401281356812, -90.44221629928221
0.79, 3.5853898525238037, 1.3776381015777588, -90.48496990439297
0.88, 3.5854036808013916, 1.3777130842208862, -90.52662797987018
0.90, 3.5853726863861084, 1.3776476383209229, -90.54455676960038
0.92, 3.5853183269500732, 1.3778961896896362, -90.59688881498579
0.93, 3.5853006839752197, 1.3779209852218628, -90.56569777115898
0.95, 3.5854063034057617, 1.3775686025619507, -90.38027574371341
0.96, 3.585320234298706, 1.3778371810913086, -90.53814120858567
0.99, 3.585376024246216, 1.3776085376739502, -90.52217634638849
1.02, 3.5854032039642334, 1.3775931596755981, -90.4598155034627
1.05, 3.5854005813598633, 1.3775566816329956, -90.42466465762735
1.09, 3.585296869277954, 1.3778382539749146, -90.58442369707981
1.11, 3.5854058265686035, 1.3775888681411743, -90.49251981821162
1.23, 3.5854086875915527, 1.3776968717575073, -90.53881794875825
1.24, 3.585390090942383, 1.3776596784591675, -90.51145890270907
1.26, 3.585405111312866, 1.3776789903640747, -90.49859585162588
1.27, 3.585386276245117, 1.3776403665542603, -90.53525020189171
1.29, 3.585395574569702, 1.3775782585144043, -90.50495187027283
1.31, 3.585371732711792, 1.3776872158050537, -90.58707299175657
1.42, 3.585393190383911, 1.3776201009750366, -90.4624708413546
1.44, 3.5853967666625977, 1.3775914907455444, -90.52949863106235
1.45, 3.5853993892669678, 1.3776527643203735, -90.52903019295819
1.47, 3.5853915214538574, 1.3777151107788086, -90.55846037231127
1.49, 3.585395097732544, 1.3776471614837646, -90.49621590958337
1.50, 3.5853922367095947, 1.3776322603225708, -90.51048966697853
1.52, 3.5854012966156006, 1.3777340650558472, -90.56424824955202
1.55, 3.5853922367095947, 1.3776280879974365, -90.41693723684213
1.59, 3.5853195190429688, 1.3778938055038452, -90.5620308600315
1.62, 3.585395574569702, 1.377630591392517, -90.45191363995656
1.74, 3.5853898525238037, 1.3776596784591675, -90.53621373350651
1.76, 3.585407018661499, 1.3775684833526611, -90.4984002321289
1.78, 3.5853946208953857, 1.377439260482788, -90.47082235380738
1.79, 3.5854151248931885, 1.3774620294570923, -90.45962085267551
1.81, 3.585402250289917, 1.3775216341018677, -90.50189143671435
1.82, 3.58538818359375, 1.377465844154358, -90.41617126262675
1.93, 3.5854132175445557, 1.3774043321609497, -90.38609160609847
1.95, 3.5853278636932373, 1.377827525138855, -90.68849571834275
1.96, 3.585392713546753, 1.3775017261505127, -90.52194036132643
1.98, 3.5852954387664795, 1.3777103424072266, -90.59648098486403
1.99, 3.585386037826538, 1.3774276971817017, -90.43787428148083
2.01, 3.585411787033081, 1.3775216341018677, -90.5087858087031
2.02, 3.5853936672210693, 1.3774874210357666, -90.46310057261593
2.05, 3.5852975845336914, 1.3778109550476074, -90.69246016320957
2.09, 3.5854129791259766, 1.3774888515472412, -90.45933898423958
2.12, 3.5854225158691406, 1.3774396181106567, -90.3683703748659
2.15, 3.5853946208953857, 1.3774211406707764, -90.43928103310364
2.27, 3.585388660430908, 1.3775253295898438, -90.50165114437168
2.28, 3.585394859313965, 1.3774502277374268, -90.40000140680634
2.30, 3.585402250289917, 1.3775339126586914, -90.46480173809597
2.31, 3.5854132175445557, 1.377487063407898, -90.41124837676416
2.33, 3.585397243499756, 1.3775110244750977, -90.47574522154576
2.34, 3.585404396057129, 1.3774863481521606, -90.43712214104313
2.46, 3.5853936672210693, 1.3774532079696655, -90.45393748352633
2.47, 3.5854082107543945, 1.3773853778839111, -90.32565462320439
2.49, 3.585409641265869, 1.377423882484436, -90.44960441646153
2.50, 3.5854172706604004, 1.3774621486663818, -90.41624863627148
2.52, 3.5854241847991943, 1.3774418830871582, -90.46114351340552
