0.00, 3.3892641067504883, 1.5946205854415894, -91.17885104486409
0.11, 3.38918399810791, 1.5947730541229248, -90.97733964938074
0.14, 3.3891916275024414, 1.594633936882019, -91.19328306262702
0.16, 3.3891513347625732, 1.5948424339294434, -91.07900970728512
0.18, 3.3888936042785645, 1.5947494506835938, -91.4099145383661
0.19, 3.3891351222991943, 1.5948175191879272, -91.07255329334063
0.20, 3.3892550468444824, 1.59467351436615, -91.1910213284594
0.22, 3.389314889907837, 1.5946803092956543, -91.20539235033976
0.26, 3.3891870975494385, 1.5946075916290283, -91.24366870291828
0.28, 3.3891685009002686, 1.5945709943771362, -91.23521549104646
0.30, 3.3891141414642334, 1.5947051048278809, -91.03542662886437
0.34, 3.3891146183013916, 1.5946027040481567, -91.24461975941816
0.37, 3.3891167640686035, 1.5945708751678467, -91.24372652503432
0.40, 3.38903546333313, 1.5947540998458862, -91.07108087013594
0.43, 3.389106273651123, 1.5946216583251953, -91.23987871816125
0.47, 3.3890883922576904, 1.5945640802383423, -91.2595398245591
0.49, 3.389098882675171, 1.5945544242858887, -91.24732539246304
0.53, 3.3890693187713623, 1.5946577787399292, -91.02052148542968
0.56, 3.38911771774292, 1.594604730606079, -91.21786200294018
0.59, 3.389097213745117, 1.5946067571640015, -91.29277730707928
0.62, 3.3890230655670166, 1.5946307182312012, -91.11006740751226
0.66, 3.389103651046753, 1.5944806337356567, -91.26074436665958
0.68, 3.3891162872314453, 1.5943922996520996, -91.16081868428759
0.71, 3.3891243934631348, 1.5943975448608398, -91.21819512065962
0.77, 3.3891241550445557, 1.5944844484329224, -91.23377635000001
0.78, 3.389096260070801, 1.5945082902908325, -91.2105694581834
0.81, 3.3890786170959473, 1.5944362878799438, -91.3007481449948
0.84, 3.389090061187744, 1.5943549871444702, -91.2374418114408
0.87, 3.3891074657440186, 1.5944857597351074, -91.24111270520912
0.90, 3.3886868953704834, 1.5944888591766357, -91.76620227894675
0.93, 3.3891141414642334, 1.5945374965667725, -91.2323643551337
0.98, 3.38912296295166, 1.5945812463760376, -91.25443776521921
1.00, 3.389098882675171, 1.5945217609405518, -91.22583769918474
1.03, 3.3890905380249023, 1.594624400138855, -91.26658820509277
1.06, 3.389132499694824, 1.5945382118225098, -91.15895490163312
1.09, 3.3891119956970215, 1.5945332050323486, -91.2403267497057
1.12, 3.389141798019409, 1.594571590423584, -91.17847786300341
1.15, 3.389103651046753, 1.5946154594421387, -91.2695106302462
1.19, 3.3891096115112305, 1.594496250152588, -91.25662688990455
1.23, 3.389005661010742, 1.5947105884552002, -91.11245349738778
1.25, 3.389103412628174, 1.5945872068405151, -91.25219140754047
1.28, 3.3890767097473145, 1.5945149660110474, -91.25935402292382
1.31, 3.389098882675171, 1.5945004224777222, -91.23334756210747
1.34, 3.389113187789917, 1.594437599182129, -91.19053184783989
1.39, 3.3890938758850098, 1.5944472551345825, -91.22243372589791
1.40, 3.389094352722168, 1.5944420099258423, -91.21700993710299
1.43, 3.389024019241333, 1.5946160554885864, -91.08399481809275
1.47, 3.3890461921691895, 1.5946404933929443, -91.08775342321583
1.51, 3.389108180999756, 1.5945675373077393, -91.2476663267905
1.53, 3.389153003692627, 1.594530463218689, -91.16778416283145
1.56, 3.3890950679779053, 1.5947076082229614, -91.04935171068281
1.59, 3.389115333557129, 1.5945773124694824, -91.24219460793104
1.62, 3.3890955448150635, 1.594687581062317, -91.27193680399529
1.66, 3.3891026973724365, 1.5945805311203003, -91.2517342753823
1.69, 3.3890867233276367, 1.5945769548416138, -91.24007064671584
1.72, 3.3890957832336426, 1.5946612358093262, -91.27861671890133
1.75, 3.389113426208496, 1.5945265293121338, -91.2518306681795
1.80, 3.389101505279541, 1.5945073366165161, -91.2069806844257
1.82, 3.3890926837921143, 1.594505786895752, -91.20951573975306
1.85, 3.38912296295166, 1.594609022140503, -91.24259216290699
1.88, 3.3891537189483643, 1.5945686101913452, -91.18638209947714
1.91, 3.3890395164489746, 1.5947482585906982, -91.10204772972914
1.94, 3.3891024589538574, 1.5946074724197388, -91.24691632143502
1.97, 3.38915753364563, 1.5945583581924438, -91.19723608410642
2.00, 3.389089345932007, 1.5947868824005127, -91.05823980959478
2.03, 3.3890175819396973, 1.5948188304901123, -91.09409170168868
2.06, 3.3891141414642334, 1.59467351436615, -91.23153020778975
2.10, 3.389155387878418, 1.5947128534317017, -91.16585344729279
2.14, 3.389104127883911, 1.59470534324646, -91.24267716573408
2.16, 3.389014720916748, 1.594954252243042, -91.12099008281756
2.22, 3.3891348838806152, 1.5946975946426392, -91.20115406313455
2.23, 3.3891749382019043, 1.594773292541504, -91.17432082489131
2.25, 3.3890881538391113, 1.594696283340454, -91.27301742568308
2.28, 3.389064311981201, 1.5947439670562744, -91.05416114619001
2.32, 3.3890302181243896, 1.594688892364502, -91.06903888330395
2.35, 3.389091730117798, 1.5944163799285889, -91.19730373922859
2.38, 3.38907790184021, 1.5944123268127441, -91.22345722019158
2.44, 3.389094352722168, 1.5944585800170898, -91.22979950191964
2.46, 3.389091730117798, 1.5945075750350952, -91.25911043948923
2.47, 3.3891167640686035, 1.5945266485214233, -91.26377234727411
2.50, 3.389113426208496, 1.5944658517837524, -91.22294728095919
2.54, 3.3891077041625977, 1.5944069623947144, -91.23709246030927
2.57, 3.3891026973724365, 1.594378113746643, -91.22412901068174
2.66, 3.3890347480773926, 1.594416618347168, -91.10927442929847
2.67, 3.389025926589966, 1.5943771600723267, -91.0806934266251
2.69, 3.3890483379364014, 1.5944277048110962, -91.09960436008073
2.71, 3.38904070854187, 1.5944403409957886, -91.06660106691922
2.72, 3.3891029357910156, 1.5942094326019287, -91.18966730762159
2.77, 3.3890180587768555, 1.5944440364837646, -91.12016929135724
2.79, 3.3891234397888184, 1.5942540168762207, -91.18342357794354
2.83, 3.389030694961548, 1.5944087505340576, -91.07719515306607
2.85, 3.3891141414642334, 1.5942987203598022, -91.23743464706895
2.88, 3.3891048431396484, 1.594236135482788, -91.24314106597542
2.91, 3.389061450958252, 1.594331979751587, -91.01415950157183
2.95, 3.3891117572784424, 1.5941929817199707, -91.22540705238372
